2458228.857	3.768
2458229.579	3.856
2458233.588	3.545
2458234.858	3.953
2458237.905	3.509
2458238.902	3.634
2458245.59	3.879
2458252.399	4.049
2458254.856	3.598
2458255.895	3.823
2458258.46	4.096
2458260.557	3.585
2458263.803	4.169
2458265.797	3.635
2458269.55	3.933
2458271.793	3.792
2458275.373	3.548
2458275.776	3.455
2458288.46	3.848
2458289.395	3.972
2458297.697	3.499
2458299.703	3.975
2458301.384	4.117
2458301.718	3.996
2458302.394	3.346
2458302.725	3.479
2458303.762	3.734
2458305.702	4.098
2458306.688	4.176
2458307.712	3.474
2458308.688	3.656
2458311.395	4.127
2458312.378	3.997
2458316.672	4.147
2458317.696	4.115
2458319.36	3.512
2458322.661	4.226
2458323.403	3.772
2458324.792	3.622
2458327.447	4.127
2458327.649	4.147
2458334.409	3.509
2458334.412	3.508
2458337.67	4.067
2458340.354	3.365
2458340.356	3.419
2458341.649	3.861
2458343.648	4.204
2458346.362	3.61
2458348.324	3.998
2458354.327	4.107
2458354.329	4.138
2458357.31	3.662
2458361.596	3.495
2458366.575	3.644
2458367.291	3.395
2458367.293	3.418
2458370.628	4.138
2458371.703	3.802
2458372.767	3.532
2458373.741	3.778
2458374.6	3.943
2458375.585	4.134
2458376.58	4.137
2458379.34	3.814
2458381.275	4.122
2458384.694	3.856
2458385.591	3.994
2458386.301	4.104
2458387.305	4.123
2458388.591	3.412
2458390.627	3.943
2458391.293	4.052
2458392.248	4.154
2458396.298	3.991
2458396.3	3.975
2458397.242	4.116
2458400.408	3.706
2458401.318	3.933
2458402.324	4.091
2458403.253	4.159
2458404.653	3.446
2458405.227	3.549
2458405.229	3.515
2458406.306	3.851
2458408.243	4.155
2458408.245	4.148
2458409.537	3.56
2458410.233	3.458
2458413.626	4.165
2458414.526	3.902
2458416.247	3.64
2458418.255	4.082
2458422.416	3.84
2458425.447	3.662
2458425.682	3.515
2458427.255	3.752
2458429.318	4.126
2458434.246	4.043
2458439.209	3.968
2458439.343	4.009
2458451.223	4.161
2458452.232	3.723
2458457.329	3.974
2458458.216	3.358
2458459.474	3.749
2458462.353	4.095
2458462.476	4.124
2458467.519	4.153
2458470.468	3.785
2458471.193	3.925
2458479.219	3.576
2458479.222	3.569
2458484.217	3.936
2458485.194	3.406
2458488.477	4.118
2458493.535	4.083
2458501.212	3.361
2458502.234	3.67
2458504.516	4.107
2458512.265	3.455
2458513.242	3.712
2458514.497	3.971
2458519.65	3.9
2458519.652	3.938
2458520.251	4.026
2458521.228	4.16
2458523.222	3.5
2458523.508	3.618
2458529.241	3.682
2458530.537	3.903
2458531.673	4.104
2458535.246	3.835
2458538.643	3.324
2458539.96	3.804
2458542.251	4.126
2458542.645	4.125
2458554.927	3.449
2458563.6	4.082
2458563.602	4.121
2458571.599	3.554
2458573.903	4.069
2458574.633	4.098
2458576.924	3.618
2458582.591	3.636
2458582.88	3.75
2458586.899	3.406
2458593.535	3.649
2458593.882	3.838
2458595.524	4.036
2458597.859	3.496
2458598.852	3.775
2458601.522	4.125
2458604.395	3.783
2458607.876	3.765
2458610.594	3.882
2458614.575	3.515
2458617.821	4.162
2458622.516	4.063
2458624.503	3.309
2458627.76	4.19
2458628.484	4.079
2458631.396	3.692
2458632.42	4.009
2458637.796	4.023
2458638.383	4.023
2458639.425	4.094
2458642.404	3.788
2458642.776	3.975
2458644.4	4.133
2458645.785	3.44
2458646.555	3.514
2458655.751	4.107
